date,population,admission,release
2024-07-08,111265.85875920545,2026.1666318489954,3619.9078254162914
2024-07-09,110482.95089897151,2836.999965182329,3299.907825416291
2024-07-10,110320.04303873755,3131.1999651823294,3509.9411587496247
2024-07-11,110067.53517850357,3257.9332985156625,3478.7744920829577
2024-07-12,109888.69398493628,3299.4332985156625,3217.1554444639105
2024-07-13,110049.75755327375,3378.2190128013767,1385.4887777972435
2024-07-14,111067.48778827788,2403.2190128013767,1496.0342323426983
2024-07-15,111488.39984146383,1916.946285528649,3838.878676787143
2024-07-16,110562.91189464979,2913.390729973094,3414.878676787143
2024-07-17,110152.42394783573,3004.390729973094,3210.878676787143
2024-07-18,109910.93600102169,2969.390729973094,3596.878676787143
2024-07-19,109487.94805420765,3173.890729973094,2730.212010120476
2024-07-20,109675.96010739359,2918.224063306427,1325.2120101204762
2024-07-21,110649.47216057955,2298.724063306427,1495.212010120476
2024-07-22,111107.9842137655,1953.7240633064268,3665.7922570340565
2024-07-23,110266.50861263045,2824.3166558990197,3385.6255903673896
2024-07-24,109954.03301149541,3073.8166558990197,3166.1811459229452
2024-07-25,109563.22407702704,2775.3722114545753,3186.1356913774903
2024-07-26,109321.23332437685,2942.8116053939693,2782.9690247108238
2024-07-27,109418.24257172667,2883.8116053939693,1439.8023580441575
2024-07-28,110270.7518190765,2291.811605393969,1434.8023580441577
2024-07-29,110818.2610664263,1978.3116053939689,3453.1356913774903
2024-07-30,110364.27031377611,2905.356520019062,3289.4690247108233
2024-07-31,110061.77065243995,2988.9931728984766,3251.4928342346334
2024-08-01,109683.7709911038,2873.4931728984766,3522.1595009013
2024-08-02,109355.17132976763,3192.393172898476,2975.3595009012997
2024-08-03,109746.32166843148,3367.309839565143,1447.1595009013004
2024-08-04,110630.97200709533,2331.809839565143,1429.1595009013004
2024-08-05,111138.62234575917,1936.809839565143,3500.1595009013
2024-08-06,110512.272684423,2873.809839565143,3233.6356913774903
2024-08-07,110297.8158802297,3018.2455538508575,3173.802358044157
2024-08-08,110107.25907603643,2983.2455538508575,3351.402358044157
2024-08-09,110035.70227184311,3280.912220517524,3147.1356913774903
2024-08-10,110220.31213431648,3331.7455538508575,1446.6356913774907
2024-08-11,111215.92199678984,2442.2455538508575,1542.6356913774907
2024-08-12,111690.5318592632,2009.2550776603814,3825.1392628060617
2024-08-13,110809.06076935562,2942.8681728984766,3272.115453282252
2024-08-14,110639.92301278138,3102.977696708,3299.5303468992734
2024-08-15,110398.73206471777,3059.8393988356597,3226.0303468992734
2024-08-16,110274.54111665413,3101.3393988356597,3053.030346899274
2024-08-17,110507.6168352572,3286.1060655023266,1349.530346899274
2024-08-18,111523.69255386025,2365.6060655023266,1496.530346899274
2024-08-19,111984.26827246329,1957.1060655023266,3597.030346899274
2024-08-20,111254.84399106636,2867.6060655023266,3394.887489756417
2024-08-21,110907.77685252656,3047.8203512166124,3297.887489756417
2024-08-22,110668.70971398675,3058.8203512166124,3375.6684303504762
2024-08-23,110475.17227841723,3183.0059947809686,3141.5434303504762
2024-08-24,110550.63484284774,3217.0059947809686,1393.5434303504762
2024-08-25,111528.09740727823,2371.0059947809686,1506.0434303504762
2024-08-26,111962.55997170872,1940.5059947809686,3689.0434303504762
2024-08-27,111275.02253613921,3001.5059947809686,3452.5434303504762
2024-08-28,110970.9851005697,3148.0059947809686,3439.5434303504762
2024-08-29,110563.94766500019,3032.0059947809686,3527.932319239365
2024-08-30,110165.52134054179,3129.5059947809686,3302.182319239365
2024-08-31,110206.59501608339,3343.2559947809686,1482.1823192393651
2024-09-01,111078.50202495833,2354.089328114302,1520.1823192393651
2024-09-02,111581.40903383326,2023.0893281143021,1399.3489859060317
2024-09-03,112152.31604270822,1970.9226614476354,4088.015652572698
2024-09-04,111292.88971824983,3228.5893281143017,3487.015652572698
2024-09-05,110953.96339379142,3148.0893281143017,3656.5989859060314
2024-09-06,110433.20373599969,3135.3393281143017,3154.5989859060314
2024-09-07,110803.44407820796,3524.839328114302,1599.543430350476
2024-09-08,111457.40664263847,2253.5059947809686,1474.543430350476
2024-09-09,111892.36920706894,1909.5059947809684,3775.793430350476
2024-09-10,111054.33177149945,2937.7559947809686,3531.4600970171427
2024-09-11,110449.9610025966,2928.0893281143017,3232.2934303504762
2024-09-12,110102.42356702709,2884.7559947809686,3119.7934303504762
2024-09-13,109893.88613145758,2911.2559947809686,3061.7934303504762
2024-09-14,110050.84869588807,3218.7559947809686,1347.7934303504762
2024-09-15,110948.31126031856,2245.2559947809686,1479.2934303504762
2024-09-16,111305.02382474906,1836.0059947809686,3447.2934303504762
2024-09-17,110721.23638917955,2863.5059947809686,3366.0063335762825
2024-09-18,110318.32637296489,2967.070510910001,3100.313860458003
2024-09-19,110095.58302341687,2876.070510910001,3319.4805271246696
2024-09-20,109844.75634053553,3068.653844243334,2903.6805271246694
2024-09-21,110114.3296576542,3173.2538442433342,1374.1805271246697
2024-09-22,110916.7363081062,2176.5871775766673,1399.013860458003
2024-09-23,111404.47629189154,1886.2538442433342,3567.013860458003
2024-09-24,110726.71627567688,2889.2538442433342,3172.840391070248
2024-09-25,110566.66714381595,3013.2912592093207,3329.510254083946
2024-09-26,110142.64266948926,2909.458382496992,3048.7328568236726
2024-09-27,109741.03486182925,2647.1250491636583,2795.816190157006
2024-09-28,109702.26038750257,2757.0417158303253,1362.8161901570058
2024-09-29,110418.48591317589,2079.0417158303253,1297.649523490339
2024-09-30,110950.04477218253,1829.8750491636583,3470.7328568236726
2024-10-01,110226.02029785587,2746.708382496992,3373.649523490339
2024-10-02,109831.82915686251,2979.458382496992,3104.6378955833625
2024-10-03,109614.83569028777,2888.621173194666,3293.1146397694088
2024-10-04,109283.84222371303,2962.121173194666,3019.7813064360753
2024-10-05,109425.51542380496,3162.787839861333,1332.114639769409
2024-10-06,110278.68862389687,2185.287839861333,1344.114639769409
2024-10-07,110759.3618239888,1822.787839861333,3443.1146397694088
2024-10-08,110023.53502408072,2707.287839861333,3177.6146397694088
2024-10-09,109660.70822417263,2814.787839861333,3077.6146397694088
2024-10-10,109384.54809093125,2801.454506528,3313.4479731027423
2024-10-11,108948.63795768983,2878.287839861333,2769.169935719565
2024-10-12,108532.22782444842,2879.787839861333,1350.1979731027423
2024-10-13,109289.15102454035,2107.121173194666,1374.1979731027423
2024-10-14,109753.57422463226,1838.6211731946662,2680.9479731027423
2024-10-15,109349.24742472419,2276.621173194666,3249.9479731027423
2024-10-16,109244.92062481612,3145.621173194666,3454.447973102742
2024-10-17,108672.59382490804,2882.121173194666,3209.4479731027423
2024-10-18,108217.26702499995,2754.121173194666,2755.7813064360757
2024-10-19,108424.27355842521,2962.787839861333,1340.4813064360753
2024-10-20,109166.48009185049,2082.687839861333,1349.4813064360753
2024-10-21,109603.3532919424,1786.3545065279995,3430.647973102742
2024-10-22,108817.393158701,2644.6878398613326,3107.897973102742
2024-10-23,108600.43302545958,2890.9378398613326,3044.564639769409
2024-10-24,108314.97289221818,2759.771173194666,3144.0313064360757
2024-10-25,108139.31275897677,2968.871173194666,2804.5313064360757
2024-10-26,108320.31929240203,2987.2045065279995,1363.864639769409
2024-10-27,109108.15915916061,2151.7045065279995,1423.364639769409
2024-10-28,109427.4990259192,1742.7045065279995,3367.1979731027423
2024-10-29,108736.67222601113,2676.371173194666,3110.4862384088647
2024-10-30,108467.57246691937,2841.386479317115,3191.9862384088647
2024-10-31,108237.47270782763,2961.053145983782,3095.9862384088647
2024-11-01,107979.37294873588,2837.886479317115,3205.4862384088647
2024-11-02,107925.27318964414,3151.386479317115,1375.4862384088647
2024-11-03,108847.17343055239,2297.386479317115,1483.4862384088647
2024-11-04,109128.07367146063,1764.3864793171151,3579.4862384088647
2024-11-05,108343.97391236888,2793.786479317115,2696.9862384088647
2024-11-06,108191.37415327714,2544.386479317115,3187.813161485788
2024-11-07,107818.70708649307,2818.1172485478846,3633.2843153319413
2024-11-08,107033.54001970902,2848.1172485478846,2964.9509819986083
2024-11-09,107153.7062862583,3085.1172485478846,1326.4509819986083
2024-11-10,107831.87255280757,2004.6172485478846,1307.4509819986083
2024-11-11,108218.03881935684,1693.6172485478846,1378.8676486652748
2024-11-12,108675.20508590613,1836.0339152145514,3530.867648665275
2024-11-13,108015.37135245539,2871.0339152145516,3384.367648665275
2024-11-14,107391.03761900468,2756.6269384703655,3233.803892930423
2024-11-15,106929.9177757612,2802.8677231563324,3008.987566399811
2024-11-16,106832.79793251773,2911.8677231563324,1335.9875663998105
2024-11-17,107665.17808927424,2168.3677231563324,1393.9875663998105
2024-11-18,108007.05824603076,1735.8677231563324,3428.4875663998105
2024-11-19,107206.27173612062,2627.7010564896655,3430.4875663998105
2024-11-20,106697.48522621047,2922.2010564896655,2793.987566399811
2024-11-21,106396.13204963366,2492.634389822999,3336.2375663998105
2024-11-22,105859.44553972353,2799.5510564896663,3018.4042330664774
2024-11-23,105829.25902981337,2989.0510564896663,1413.4042330664772
2024-11-24,106579.07251990323,2163.884389822999,1522.070899733144
2024-11-25,106832.88600999308,1775.8843898229993,3608.820899733144
2024-11-26,105813.59950008294,2589.5343898229994,3368.4875663998105
2024-11-27,105252.97965683945,2807.8677231563324,3107.487566399811
2024-11-28,104704.85981359598,2558.5343898229994,1061.4875663998105
2024-11-29,105147.7399703525,1504.3677231563324,1385.4875663998105
2024-11-30,105716.62012710902,1954.3677231563324,1127.9875663998105
2024-12-01,106378.00028386555,1789.3677231563327,1139.9875663998105
2024-12-02,106873.38044062207,1635.3677231563327,3436.4875663998105
2024-12-03,106152.26059737858,2715.3677231563324,3142.9875663998105
2024-12-04,105757.6407541351,2748.3677231563324,3321.1454611366526
2024-12-05,105311.91564773375,2876.4071968405433,3053.925636575249
2024-12-06,104981.49054133237,2723.5005301738765,2837.925636575249
2024-12-07,105214.56543493099,3071.0005301738765,1242.925636575249
2024-12-08,105958.64032852963,1987.0005301738763,1300.7589699085825
2024-12-09,106282.46522212824,1624.5838635072098,3339.2589699085825
2024-12-10,105589.29011572688,2646.5838635072096,3092.092303241916
2024-12-11,105275.1150093255,2777.917196840543,3091.22636121293
2024-12-12,104851.60294640239,2669.685312782572,3081.0307090390174
2024-12-13,104380.84088347928,2610.935312782572,2884.697375705684
2024-12-14,104389.24548722283,2893.2686461159055,1227.5307090390174
2024-12-15,105131.15009096637,1969.435312782572,1331.2807090390174
2024-12-16,105543.80469470995,1743.2686461159053,3539.780709039017
2024-12-17,104579.29263178684,2575.2686461159055,3423.117443732895
2024-12-18,104527.6785280474,3373.0033399934564,3393.6174437328946
2024-12-19,104022.06442430796,2887.5033399934564,3396.296015161466
2024-12-20,103393.20032056852,2767.431911422028,3407.296015161466
2024-12-21,102742.83621682908,2757.431911422028,1360.2960151614661
2024-12-22,103340.97211308964,1958.9319114220277,1410.7960151614661
2024-12-23,103559.6080093502,1629.431911422028,3499.546015161466
2024-12-24,102641.66057227743,2582.265244755361,2023.712681828133
2024-12-25,102291.21313520466,1673.7652447553612,816.212681828133
2024-12-26,102652.7656981319,1177.7652447553612,2064.617443732895
2024-12-27,102655.15159439243,2067.0033399934564,2240.817443732895
2024-12-28,102802.83749065301,2388.5033399934564,960.9174437328949
2024-12-29,103724.42338691356,1882.5033399934564,1099.9174437328948
2024-12-30,104241.50928317413,1617.0033399934564,2867.4174437328948
2024-12-31,103823.09517943469,2449.0033399934564,2315.9174437328948
2025-01-01,104121.68107569525,2615.0033399934564,1303.217443732895
2025-01-02,104770.96697195582,1952.5033399934564,2979.6174437328946
2025-01-03,104443.85286821637,2652.5033399934564,2766.2841103995615
2025-01-04,104567.57209781026,2890.0033399934564,1189.2841103995615
2025-01-05,105253.29132740416,1875.0033399934564,1096.367443732895
2025-01-06,105616.0938903314,1457.1700066601231,2661.367443732895
2025-01-07,105210.97978659195,2256.2533399934564,2728.7007770662285
2025-01-08,105022.19901618586,2539.920006660123,3052.7245865900377
2025-01-09,104715.84681720831,2748.5390542791706,3043.2245865900377
2025-01-10,104291.32795156412,2618.705720945837,2324.6412532567047
2025-01-11,104321.97575258657,2354.622387612504,1091.1412532567042
2025-01-12,105103.12355360905,1872.2890542791706,1243.257919923371
2025-01-13,105523.0213546315,1663.1557209458374,3114.757919923371
2025-01-14,105106.91915565399,2698.6557209458374,3068.6745865900375
2025-01-15,104908.06695667644,2868.4890542791704,2989.150777066228
2025-01-16,104724.78618627034,2805.870006660123,3053.900777066228
2025-01-17,104620.75541586423,2949.3700066601227,3052.317443732895
2025-01-18,104779.6413121248,3211.203339993456,1265.9007770662283
2025-01-19,105614.19387505202,2100.453339993456,1433.400777066228
2025-01-20,105813.74643797925,1632.9533399934564,1258.567443732895
2025-01-21,106254.79900090648,1700.1200066601232,3081.7341103995614
2025-01-22,105562.18489716704,2389.120006660123,2739.2841103995615
2025-01-23,105353.0707934276,2530.1700066601234,2869.1174437328946
2025-01-24,105262.70668968817,2778.7533399934564,2818.6174437328946
2025-01-25,105400.34258594873,2956.2533399934564,1251.117443732895
2025-01-26,106224.97848220929,2075.7533399934564,1343.617443732895
2025-01-27,106675.11437846985,1793.0033399934564,3288.7841103995615
2025-01-28,106070.66694139708,2684.3366733267894,3150.2841103995615
2025-01-29,105830.71950432431,2910.3366733267894,3116.7841103995615
2025-01-30,105628.77206725153,2914.8366733267894,3200.117443732895
2025-01-31,105600.6579635121,3172.0033399934564,3005.617443732895
2025-02-01,105655.37719310599,3060.3366733267894,1447.1174437328948
2025-02-02,106445.09642269989,2236.8366733267894,1378.950777066228
2025-02-03,107024.48231896045,1956.8366733267897,3621.450777066228
2025-02-04,106318.53488188768,2915.5033399934564,3227.5936342090854
2025-02-05,106152.58744481491,3061.6461971363133,3238.760300875752
2025-02-06,105886.97334107547,2973.6461971363133,3249.260300875752
2025-02-07,105660.35923733602,3022.1461971363133,2997.260300875752
2025-02-08,105848.24513359659,3185.6461971363133,1421.260300875752
2025-02-09,106638.63102985715,2211.6461971363133,1411.260300875752
2025-02-10,107201.51692611772,1974.1461971363135,3556.260300875752
2025-02-11,106414.90282237827,2769.6461971363133,2896.2603008757524
2025-02-12,106153.28871863883,2634.6461971363133,2860.260300875752
2025-02-13,105715.1746148994,2422.1461971363133,3008.4603008757517
2025-02-14,105494.26051115996,2787.5461971363134,2821.460300875752
2025-02-15,105721.34640742051,3048.5461971363134,1308.9603008757522
2025-02-16,106363.93230368108,1952.0461971363134,1289.9603008757522
2025-02-17,106777.51819994164,1593.992918447789,1774.8947271052602
2025-02-18,107185.6327847268,2148.9937338526433,3182.105464121132
2025-02-19,106709.75510204081,2702.2535878867675,2775.251700680272
2025-02-20,106503.5,2540.292517006803,3099.833333333333
2025-02-21,106204.5,2800.083333333333,2935.1666666666665
2025-02-22,106329.33333333334,3060,1345.8333333333335
2025-02-23,107141.33333333333,2158.333333333333,1492.8333333333335
2025-02-24,107610.33333333334,1961.3333333333333,3543
2025-02-25,106969.5,2902.166666666667,3416.1666666666665
2025-02-26,106705,3153,3546
2025-02-27,106183.5,3024.5,3589
2025-02-28,105766,3170.8333333333335,null
